matchId,blueTeamControlWardsPlaced,blueTeamWardsPlaced,blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTowersDestroyed,blueTeamInhibitorsDestroyed,blueTeamTurretPlatesDestroyed,blueTeamFirstBlood,blueTeamMinionsKilled,blueTeamJungleMinions,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,redTeamControlWardsPlaced,redTeamWardsPlaced,redTeamTotalKills,redTeamDragonKills,redTeamHeraldKills,redTeamTowersDestroyed,redTeamInhibitorsDestroyed,redTeamTurretPlatesDestroyed,redTeamMinionsKilled,redTeamJungleMinions,redTeamTotalGold,redTeamXp,redTeamTotalDamageToChamps,blueWin,diffMinionsKilled,diffJungleMinions,diffTotalGold,diffTotalKills,diffXp,diffTotalDamageToChamps,diffDragonKills,diffHeraldKills,diffTowersDestroyed,diffInhibitorsDestroyed,diffTurretPlatesDestroyed
EUW1_6871095954',6,116,19,1,0,2,0,14,0,381,82,32157,32388,33082,2,26,5,1,1,1,0,8,396,101,26463,30358,39658,1,-15,-19,5694,14,2030,-6576,0,-1,1,0,6
EUW1_6871078704',3,24,8,1,0,1,0,5,1,395,84,25899,29994,23660,4,98,10,1,1,1,0,3,403,128,28216,33928,29442,0,-8,-44,-2317,-2,-3934,-5782,0,-1,0,0,2
EUW1_6883225152',3,29,15,1,0,0,0,15,0,281,71,26425,27516,38511,5,34,26,0,1,3,0,1,355,132,36116,34128,47886,0,-74,-61,-9691,-11,-6612,-9375,1,-1,-3,0,14
EUW1_6882672585',4,237,17,2,0,1,0,13,0,381,85,31320,31779,40718,0,43,11,0,0,1,0,7,338,89,26786,28568,33976,0,43,-4,4534,6,3211,6742,2,0,0,0,6
EUW1_6882618985',6,30,16,1,0,1,0,12,0,335,85,29165,29941,35294,6,33,13,1,0,2,0,5,356,97,29389,30417,35181,0,-21,-12,-224,3,-476,113,0,0,-1,0,7
EUW1_6881572750',6,28,15,2,1,0,0,9,0,350,100,28314,29252,38647,3,290,11,0,0,0,0,2,342,116,27842,29643,37507,1,8,-16,472,4,-391,1140,2,1,0,0,7
EUW1_6881484465',6,36,8,0,0,1,0,14,1,364,104,27665,28116,31069,2,77,20,2,0,3,0,5,403,107,33226,31763,38505,0,-39,-3,-5561,-12,-3647,-7436,-2,0,-2,0,9
EUW1_6881277434',3,31,8,0,0,0,0,16,0,291,105,25364,28291,29322,6,28,18,1,1,2,0,3,376,94,31024,29969,39049,0,-85,11,-5660,-10,-1678,-9727,-1,-1,-2,0,13
EUW1_6881124664',4,32,10,1,0,0,0,10,1,386,82,26468,31162,29374,6,31,16,1,0,0,0,3,383,99,29557,31193,34252,1,3,-17,-3089,-6,-31,-4878,0,0,0,0,7
EUW1_6880477477',4,27,16,1,0,2,0,6,0,412,62,30851,30628,28382,4,54,10,1,1,0,0,7,347,132,26798,31806,29915,1,65,-70,4053,6,-1178,-1533,0,-1,2,0,-1
EUW1_6880397173',6,24,12,0,0,3,0,8,0,405,114,30988,30986,27019,3,25,8,1,0,0,0,8,347,97,25183,26599,28080,1,58,17,5805,4,4387,-1061,-1,0,3,0,0
EUW1_6880357591',4,25,14,0,1,0,0,6,1,416,104,29298,32117,31639,1,26,4,1,0,1,0,3,393,104,24425,28857,23797,1,23,0,4873,10,3260,7842,-1,1,-1,0,3
EUW1_6880282482',2,26,6,0,0,0,0,8,0,362,82,24493,28325,33585,8,31,10,1,0,1,0,0,375,100,27414,30044,32274,0,-13,-18,-2921,-4,-1719,1311,-1,0,-1,0,8
EUW1_6880191026',3,30,11,2,0,1,0,7,1,361,80,27789,28234,34294,4,100,12,0,0,1,0,7,332,88,27384,29454,37084,0,29,-8,405,-1,-1220,-2790,2,0,0,0,0
EUW1_6879654087',10,34,7,1,0,0,0,6,1,368,100,25325,29364,29510,4,25,12,1,0,0,0,2,376,81,27250,30372,28472,0,-8,19,-1925,-5,-1008,1038,0,0,0,0,4
EUW1_6879062186',6,32,9,0,0,0,0,5,1,329,98,26169,28242,23865,2,24,14,1,0,0,0,3,350,79,27120,29116,32371,0,-21,19,-951,-5,-874,-8506,-1,0,0,0,2
EUW1_6878881759',5,27,13,0,0,0,0,14,0,361,84,28049,29881,34472,2,24,14,2,1,3,0,5,434,106,31931,31932,36856,1,-73,-22,-3882,-1,-2051,-2384,-2,-1,-3,0,9
EUW1_6878819349',6,28,8,0,0,1,0,8,0,375,101,26068,28194,26508,8,34,21,2,0,2,0,4,367,94,31380,33017,34704,0,8,7,-5312,-13,-4823,-8196,-2,0,-1,0,4
EUW1_6871606432',5,29,17,0,0,1,0,5,1,319,76,29037,31056,39422,5,33,11,2,0,1,0,3,356,91,27318,29622,32249,1,-37,-15,1719,6,1434,7173,-2,0,0,0,2
EUW1_6866960647',2,18,15,0,0,0,0,7,1,356,93,28096,29716,32741,2,30,10,0,0,0,0,1,350,54,25173,26989,33734,1,6,39,2923,5,2727,-993,0,0,0,0,6
EUW1_6866895124',0,23,11,0,0,1,0,7,0,390,84,29361,30543,35026,2,28,16,1,0,1,0,5,354,112,29768,31657,40017,1,36,-28,-407,-5,-1114,-4991,-1,0,0,0,2
EUW1_6866813657',4,38,12,1,0,0,0,9,1,323,83,25880,28736,41002,5,27,10,1,0,0,0,2,358,83,26583,29021,36335,1,-35,0,-703,2,-285,4667,0,0,0,0,7
EUW1_6866183598',5,25,17,0,0,1,0,7,1,385,113,31014,33652,31360,2,28,9,1,0,0,0,3,357,96,24210,28013,26619,1,28,17,6804,8,5639,4741,-1,0,1,0,4
EUW1_6863379851',1,34,15,0,0,0,0,12,0,309,68,29146,28385,31652,6,24,21,1,1,2,0,2,401,103,32865,33417,40281,0,-92,-35,-3719,-6,-5032,-8629,-1,-1,-2,0,10
EUW1_6863360971',7,31,32,0,0,3,0,6,1,404,133,37680,36693,49574,0,31,9,2,0,0,0,12,281,78,23094,26844,33416,1,123,55,14586,23,9849,16158,-2,0,3,0,-6
EUW1_6863332648',0,23,13,0,0,0,0,14,0,337,68,26258,29443,32317,0,27,15,1,0,3,0,2,404,111,31302,32695,34790,0,-67,-43,-5044,-2,-3252,-2473,-1,0,-3,0,12
EUW1_6863305903',2,23,14,0,0,1,0,8,1,420,116,31933,33355,34174,5,89,11,1,0,1,0,7,401,86,27824,32291,31372,1,19,30,4109,3,1064,2802,-1,0,0,0,1
EUW1_6862038927',2,29,5,2,0,1,0,9,1,384,93,25882,28406,28488,6,28,10,0,0,1,0,6,362,74,26842,30174,29431,0,22,19,-960,-5,-1768,-943,2,0,0,0,3
EUW1_6862012852',2,25,20,1,0,0,0,12,0,299,101,30201,30299,40599,3,35,20,1,0,0,0,1,340,75,32069,30135,46375,0,-41,26,-1868,0,164,-5776,0,0,0,0,11
EUW1_6861999092',5,22,16,0,0,3,0,14,1,323,100,30714,28582,32530,6,27,16,2,0,2,0,6,321,94,30463,30153,43165,0,2,6,251,0,-1571,-10635,-2,0,1,0,8
EUW1_6861987060',5,35,9,2,0,1,0,7,1,359,95,26600,28459,26949,5,23,7,0,0,0,0,4,305,76,23503,26700,26851,1,54,19,3097,2,1759,98,2,0,1,0,3
EUW1_6861974632',4,30,14,1,0,1,0,14,0,327,95,28612,29414,28656,4,29,12,1,0,1,0,1,380,92,28407,29561,30365,1,-53,3,205,2,-147,-1709,0,0,0,0,13
EUW1_6861944549',1,25,13,0,0,1,0,12,0,337,83,29435,28581,25548,3,22,21,2,0,1,0,6,350,103,30714,30497,33250,0,-13,-20,-1279,-8,-1916,-7702,-2,0,0,0,6
EUW1_6882028201',6,33,14,0,0,0,0,8,0,389,100,28554,32319,30468,3,34,11,1,0,0,0,2,350,98,26815,28410,27200,1,39,2,1739,3,3909,3268,-1,0,0,0,6
EUW1_6878171901',2,39,9,0,0,1,0,9,1,385,90,27243,30387,28549,5,22,12,1,0,1,0,2,355,96,28011,30008,29301,1,30,-6,-768,-3,379,-752,-1,0,0,0,7
EUW1_6875364600',6,38,9,1,0,0,0,11,1,348,92,24952,28095,31795,2,58,8,1,0,1,0,0,357,88,26297,28934,40076,0,-9,4,-1345,1,-839,-8281,0,0,-1,0,11
EUW1_6875224771',5,31,4,0,0,0,0,11,0,350,102,23465,27495,21018,5,30,13,1,0,2,0,3,381,94,28984,31333,35067,0,-31,8,-5519,-9,-3838,-14049,-1,0,-2,0,8
EUW1_6875191912',4,24,16,2,0,2,0,10,1,361,91,29306,30401,34187,0,26,9,0,0,2,0,4,298,96,25500,27015,25180,0,63,-5,3806,7,3386,9007,2,0,0,0,6
EUW1_6872625586',0,21,15,0,0,0,0,17,1,264,85,27488,27209,25979,5,27,26,1,1,4,0,1,395,123,37484,34129,43875,0,-131,-38,-9996,-11,-6920,-17896,-1,-1,-4,0,16
EUW1_6883251638',5,30,12,1,0,0,0,10,0,353,101,26831,29583,32283,2,22,15,0,0,0,0,3,337,98,28918,30873,30397,0,16,3,-2087,-3,-1290,1886,1,0,0,0,7
EUW1_6881807208',2,27,7,1,0,0,0,10,0,308,91,24076,26929,28460,3,133,14,1,0,2,0,2,364,79,29223,28540,30425,1,-56,12,-5147,-7,-1611,-1965,0,0,-2,0,8
EUW1_6881747203',5,31,5,0,0,0,0,10,0,366,74,23489,27122,21677,5,34,10,2,0,0,0,2,413,80,27266,32089,33395,0,-47,-6,-3777,-5,-4967,-11718,-2,0,0,0,8
EUW1_6876622657',5,27,12,2,0,1,0,10,1,363,99,27538,31936,27736,8,74,3,0,0,1,0,2,414,109,24795,29852,23953,1,-51,-10,2743,9,2084,3783,2,0,0,0,8
EUW1_6875924321',3,29,15,0,0,1,0,13,0,349,74,29158,30327,37004,3,30,16,1,0,0,0,1,350,74,27483,29224,31629,1,-1,0,1675,-1,1103,5375,-1,0,1,0,12
EUW1_6875872004',7,34,16,2,1,0,0,5,1,338,90,28804,29665,31328,4,84,7,0,0,1,0,4,356,98,25203,29394,27926,1,-18,-8,3601,9,271,3402,2,1,-1,0,1
EUW1_6875750799',6,242,20,1,0,2,0,4,1,369,97,32133,32871,42805,4,32,11,0,0,0,0,7,296,94,25106,27480,35703,1,73,3,7027,9,5391,7102,1,0,2,0,-3
EUW1_6875690857',6,29,13,1,0,1,0,11,0,340,75,26560,29301,30356,4,49,20,1,0,1,0,2,355,72,31144,29599,38048,0,-15,3,-4584,-7,-298,-7692,0,0,0,0,9
EUW1_6875549994',3,33,9,0,0,0,0,7,1,373,90,27299,29749,25833,4,28,15,2,0,1,0,4,377,86,27170,30130,30755,1,-4,4,129,-6,-381,-4922,-2,0,-1,0,3
EUW1_6875485170',5,27,18,2,1,0,0,6,1,369,80,29429,32535,34523,6,40,13,0,0,0,0,2,397,94,26768,30594,33991,0,-28,-14,2661,5,1941,532,2,1,0,0,4
EUW1_6875336635',3,24,5,1,0,0,0,6,0,372,104,24226,29094,27707,5,24,6,1,0,0,0,1,393,80,24189,29397,24064,1,-21,24,37,-1,-303,3643,0,0,0,0,5
EUW1_6875213042',4,29,13,1,0,0,0,16,0,300,86,26552,27959,37579,6,35,21,1,0,3,0,0,379,82,34243,30340,45489,0,-79,4,-7691,-8,-2381,-7910,0,0,-3,0,16
EUW1_6874495554',2,23,11,0,1,1,0,4,1,378,80,27953,29454,34691,3,21,13,2,0,0,0,9,326,88,27331,28506,29090,1,52,-8,622,-2,948,5601,-2,1,1,0,-5
EUW1_6874136231',3,25,5,0,0,0,0,8,0,366,69,23829,27999,24378,6,27,10,2,0,1,0,1,420,106,27752,31469,35562,0,-54,-37,-3923,-5,-3470,-11184,-2,0,-1,0,7
EUW1_6874091376',4,40,9,0,0,0,0,11,1,362,94,25608,27820,28222,4,31,13,1,0,2,0,1,342,86,27708,27675,27861,1,20,8,-2100,-4,145,361,-1,0,-2,0,10
EUW1_6874044146',4,26,17,1,0,1,0,14,1,360,92,29923,29636,37607,7,41,17,0,0,0,0,2,367,68,29589,30457,37621,0,-7,24,334,0,-821,-14,1,0,1,0,12
EUW1_6874000911',8,32,19,0,0,0,0,5,1,337,82,28710,30995,48616,3,24,14,1,1,0,0,4,354,82,28740,29433,39759,0,-17,0,-30,5,1562,8857,-1,-1,0,0,1
EUW1_6873969851',4,63,19,2,0,0,0,12,1,274,98,29020,29768,36304,0,57,12,0,0,2,0,2,327,71,26406,26267,30829,1,-53,27,2614,7,3501,5475,2,0,-2,0,10
EUW1_6883312610',5,265,25,1,0,1,0,7,0,323,84,31913,31468,47566,2,30,15,0,0,0,0,6,306,100,27494,29441,42767,1,17,-16,4419,10,2027,4799,1,0,1,0,1
EUW1_6882959344',1,58,11,1,0,0,0,11,1,357,98,27125,29512,30156,5,65,17,1,0,3,0,1,398,72,30961,31304,32949,0,-41,26,-3836,-6,-1792,-2793,0,0,-3,0,10
EUW1_6882881351',2,24,15,1,0,1,0,12,1,334,94,29277,29851,37141,4,28,11,0,0,0,0,2,364,74,26483,28985,32712,0,-30,20,2794,4,866,4429,1,0,1,0,10
EUW1_6882674331',9,59,10,0,0,0,0,9,1,379,91,26854,29012,25399,4,25,8,1,0,1,0,1,353,88,25043,26367,23510,1,26,3,1811,2,2645,1889,-1,0,-1,0,8
EUW1_6882634282',6,32,13,1,0,1,0,9,1,391,92,28856,30894,30961,4,41,8,1,0,1,0,2,355,86,25184,29173,24592,1,36,6,3672,5,1721,6369,0,0,0,0,7
EUW1_6882618830',9,32,20,0,0,2,0,6,0,394,94,32477,32399,35808,8,33,10,1,0,0,0,5,381,74,26252,28158,30612,1,13,20,6225,10,4241,5196,-1,0,2,0,1
EUW1_6882581968',6,25,15,0,0,3,0,4,1,376,78,31949,29493,34870,1,25,9,2,0,0,0,10,325,97,25656,28460,32625,1,51,-19,6293,6,1033,2245,-2,0,3,0,-6
EUW1_6882017330',5,33,17,0,0,0,0,10,1,362,81,29212,31444,34816,3,27,11,2,0,1,0,4,371,94,26692,29104,33248,1,-9,-13,2520,6,2340,1568,-2,0,-1,0,6
EUW1_6881962034',4,31,19,2,0,1,0,5,1,366,84,30557,31685,35614,3,20,9,0,1,1,0,8,355,89,25793,28867,29075,1,11,-5,4764,10,2818,6539,2,-1,0,0,-3
EUW1_6880582813',3,31,10,0,0,0,0,8,1,365,108,27087,29970,31582,9,31,9,2,0,0,0,1,382,88,25731,29227,30663,0,-17,20,1356,1,743,919,-2,0,0,0,7
EUW1_6880525422',3,82,11,0,0,0,0,8,0,356,97,26164,28794,33222,4,51,6,2,0,1,0,4,357,79,25690,27767,34080,0,-1,18,474,5,1027,-858,-2,0,-1,0,4
EUW1_6880267108',5,29,13,0,0,1,0,6,1,388,88,29396,30514,30399,3,42,14,1,0,0,0,1,384,75,26980,30984,33170,0,4,13,2416,-1,-470,-2771,-1,0,1,0,5
EUW1_6880219862',4,82,13,0,0,1,0,6,1,348,57,28036,29610,31037,0,23,16,1,0,1,0,4,379,123,29861,32759,38485,0,-31,-66,-1825,-3,-3149,-7448,-1,0,0,0,2
EUW1_6879688212',1,27,19,1,0,0,0,15,1,329,69,29657,28986,40913,2,23,19,0,0,3,0,3,358,104,33896,32763,40517,1,-29,-35,-4239,0,-3777,396,1,0,-3,0,12
EUW1_6879646695',5,33,15,0,0,1,0,8,1,412,97,30102,32026,35457,2,32,11,1,0,0,0,4,357,84,26846,30840,32022,1,55,13,3256,4,1186,3435,-1,0,1,0,4
EUW1_6878695132',3,65,9,2,0,0,0,10,0,398,99,25957,29814,26028,6,26,10,0,1,1,0,3,440,88,28627,30578,21314,0,-42,11,-2670,-1,-764,4714,2,-1,-1,0,7
EUW1_6878651387',2,25,10,0,0,0,0,9,1,369,86,26801,28972,28934,5,62,16,1,0,2,0,0,375,88,29117,30345,35858,0,-6,-2,-2316,-6,-1373,-6924,-1,0,-2,0,9
EUW1_6861428419',6,26,16,1,0,2,0,7,0,399,106,31998,32341,36729,4,28,9,0,0,0,0,6,416,90,28008,30502,30700,1,-17,16,3990,7,1839,6029,1,0,2,0,1
EUW1_6861388355',3,29,19,2,0,0,0,14,1,323,87,30832,29333,36146,4,36,20,0,0,2,0,5,316,73,30730,30187,38252,1,7,14,102,-1,-854,-2106,2,0,-2,0,9
EUW1_6861344266',3,29,11,1,1,1,0,8,0,376,96,28047,30900,24977,7,29,5,0,0,0,0,7,393,94,24981,29688,23708,1,-17,2,3066,6,1212,1269,1,1,1,0,1
EUW1_6861310679',1,66,9,2,0,0,0,7,0,397,87,25977,29905,30141,2,26,12,0,0,1,0,3,385,100,29136,31468,30562,0,12,-13,-3159,-3,-1563,-421,2,0,-1,0,4
EUW1_6861275900',6,32,16,1,0,5,0,4,1,396,93,35164,33121,42515,2,50,6,0,0,0,0,12,347,70,23240,26467,19629,1,49,23,11924,10,6654,22886,1,0,5,0,-8
EUW1_6861195960',3,33,20,1,1,1,0,10,1,309,97,31285,30818,48395,3,31,18,1,0,2,0,8,327,70,29761,29604,35727,1,-18,27,1524,2,1214,12668,0,1,-1,0,2
EUW1_6861138199',3,202,11,2,0,1,0,12,1,389,74,27448,31700,31738,5,32,10,0,0,0,0,2,401,78,27367,30337,26272,1,-12,-4,81,1,1363,5466,2,0,1,0,10
EUW1_6861102420',5,35,16,2,0,1,0,14,1,356,92,31422,29006,40420,0,57,13,0,1,2,0,6,373,79,29662,28603,33188,1,-17,13,1760,3,403,7232,2,-1,-1,0,8
EUW1_6861067105',8,28,5,0,0,0,0,3,1,387,66,24863,28647,18253,5,47,7,2,0,0,0,5,375,120,25792,30863,24595,1,12,-54,-929,-2,-2216,-6342,-2,0,0,0,-2
EUW1_6861036178',2,26,23,0,0,1,0,12,1,329,87,32011,31252,44656,0,39,17,2,0,0,0,5,325,88,28656,29080,40525,1,4,-1,3355,6,2172,4131,-2,0,1,0,7
EUW1_6861006553',3,29,18,0,1,3,0,7,1,343,101,32698,31209,39818,6,31,10,1,0,0,0,10,311,110,26274,29125,28100,0,32,-9,6424,8,2084,11718,-1,1,3,0,-3
EUW1_6860970103',2,24,21,2,0,0,0,6,1,360,102,32825,31739,41380,4,29,18,0,0,1,0,9,325,94,30046,31111,37044,1,35,8,2779,3,628,4336,2,0,-1,0,-3
EUW1_6860932410',2,34,13,0,0,3,0,13,1,374,110,31687,29056,44043,6,44,20,2,0,0,0,8,302,80,29390,28256,34688,0,72,30,2297,-7,800,9355,-2,0,3,0,5
EUW1_6860690040',4,25,21,0,1,1,0,9,1,351,84,31579,31865,34834,4,32,11,1,0,1,0,6,370,99,28750,29378,27682,1,-19,-15,2829,10,2487,7152,-1,1,0,0,3
EUW1_6860667398',2,31,16,2,0,0,0,13,0,324,90,29056,30548,36931,5,23,19,0,0,2,0,3,356,82,31980,30270,42396,0,-32,8,-2924,-3,278,-5465,2,0,-2,0,10
EUW1_6860642454',7,34,21,0,1,3,0,6,1,381,78,34567,29643,33656,7,33,14,2,0,1,0,10,301,102,27107,28157,28693,1,80,-24,7460,7,1486,4963,-2,1,2,0,-4
EUW1_6860616153',2,26,14,0,0,0,0,16,0,335,78,28331,27616,41832,2,211,24,2,0,1,0,3,303,91,31850,30010,45479,0,32,-13,-3519,-10,-2394,-3647,-2,0,-1,0,13
EUW1_6860203501',2,31,19,1,1,1,0,6,1,355,99,32335,30881,37892,2,29,7,1,0,1,0,4,359,84,26801,28249,27214,0,-4,15,5534,12,2632,10678,0,1,0,0,2
EUW1_6882825128',5,28,15,0,0,0,0,13,1,322,90,26878,27927,40691,8,28,23,2,0,2,0,0,374,82,31916,32150,41236,0,-52,8,-5038,-8,-4223,-545,-2,0,-2,0,13
EUW1_6882695803',4,30,10,0,0,1,0,11,0,345,104,27377,28655,31764,3,34,15,1,0,1,0,0,362,100,29716,29431,31574,0,-17,4,-2339,-5,-776,190,-1,0,0,0,11
EUW1_6881607865',2,78,18,1,0,0,0,8,1,368,82,29847,30745,40184,4,31,6,0,0,1,0,2,321,102,24311,27019,26090,1,47,-20,5536,12,3726,14094,1,0,-1,0,6
EUW1_6880360164',0,21,17,1,0,4,0,7,1,388,80,32918,31908,37078,6,29,13,1,0,0,0,8,307,88,26679,27932,34350,1,81,-8,6239,4,3976,2728,0,0,4,0,-1
EUW1_6880304813',3,39,15,0,0,0,0,13,0,303,85,27359,26855,37400,6,42,25,2,0,3,0,1,371,74,34712,30636,43137,0,-68,11,-7353,-10,-3781,-5737,-2,0,-3,0,12
EUW1_6880090400',1,30,17,1,1,1,0,11,1,371,103,31363,31002,35861,6,83,17,1,0,1,0,5,369,71,31194,29737,38535,1,2,32,169,0,1265,-2674,0,1,0,0,6
EUW1_6878045889',7,31,8,1,1,0,0,9,0,345,77,24776,28173,31972,2,97,21,0,0,2,0,3,355,94,32262,32970,42690,0,-10,-17,-7486,-13,-4797,-10718,1,1,-2,0,6
EUW1_6868144823',7,28,12,0,0,0,0,8,1,347,88,26291,28913,37414,5,34,14,1,0,0,0,2,367,94,28461,33751,35806,0,-20,-6,-2170,-2,-4838,1608,-1,0,0,0,6
EUW1_6867849184',5,28,16,1,0,1,0,9,1,337,89,30565,28492,41724,4,37,21,0,0,0,0,7,337,70,31381,30273,40024,1,0,19,-816,-5,-1781,1700,1,0,1,0,2
EUW1_6867805094',5,55,15,0,0,1,0,8,1,347,72,28983,29346,38737,2,98,9,1,0,1,0,5,352,96,25427,27201,34330,1,-5,-24,3556,6,2145,4407,-1,0,0,0,3
EUW1_6866799540',1,19,10,0,0,1,0,11,1,349,54,29414,28890,28132,2,26,15,1,0,1,0,7,308,101,27943,29566,37221,0,41,-47,1471,-5,-676,-9089,-1,0,0,0,4
EUW1_6866721677',7,39,21,1,1,1,0,7,0,367,78,32369,32663,42549,3,27,6,0,0,1,0,6,268,99,23020,25412,22227,1,99,-21,9349,15,7251,20322,1,1,0,0,1
EUW1_6866677168',4,35,13,1,0,0,0,11,0,298,80,26477,25925,34317,5,31,25,1,0,1,0,1,327,107,33666,31144,44330,0,-29,-27,-7189,-12,-5219,-10013,0,0,-1,0,10
EUW1_6865845717',4,24,18,0,0,3,0,14,0,304,87,31889,30367,45923,5,23,22,2,1,2,0,11,365,91,33477,30494,45107,0,-61,-4,-1588,-4,-127,816,-2,-1,1,0,3
EUW1_6865784523',4,42,18,0,0,1,0,10,1,352,88,30707,29690,40217,3,23,19,1,0,0,0,5,350,88,29887,32558,45794,0,2,0,820,-1,-2868,-5577,-1,0,1,0,5
EUW1_6865707873',3,29,18,1,0,2,0,12,1,337,96,30764,29242,38873,3,22,14,0,0,1,0,6,361,66,29910,28513,36378,1,-24,30,854,4,729,2495,1,0,1,0,6
EUW1_6865657582',0,23,25,1,0,1,0,7,1,328,72,33824,28773,45589,1,22,17,0,0,1,0,10,281,64,27663,26991,44015,1,47,8,6161,8,1782,1574,1,0,0,0,-3
EUW1_6865387957',3,65,9,0,0,0,0,14,0,302,74,25340,26825,28736,2,28,25,1,0,4,0,1,387,91,36508,32804,42087,0,-85,-17,-11168,-16,-5979,-13351,-1,0,-4,0,13
EUW1_6861243577',4,24,9,0,0,0,0,10,1,349,72,26853,28113,25020,2,53,17,1,1,0,0,2,351,108,29114,31085,32782,0,-2,-36,-2261,-8,-2972,-7762,-1,-1,0,0,8
EUW1_6860229416',6,25,23,2,0,0,0,11,1,366,85,32666,30354,44589,5,27,15,0,0,0,0,3,355,82,30805,28568,37327,1,11,3,1861,8,1786,7262,2,0,0,0,8
EUW1_6860171703',4,78,12,2,0,1,0,9,0,409,94,28852,32316,35024,2,25,10,0,0,0,0,6,382,90,26809,30166,26554,1,27,4,2043,2,2150,8470,2,0,1,0,3
EUW1_6860136531',1,25,6,1,0,0,0,13,0,366,71,24413,27510,22222,6,64,13,0,1,2,0,1,391,115,31000,31801,37365,0,-25,-44,-6587,-7,-4291,-15143,1,-1,-2,0,12
EUW1_6860104474',1,146,5,0,0,0,0,13,0,299,59,22477,25288,24085,5,78,25,2,0,3,0,2,410,112,35998,33995,44091,0,-111,-53,-13521,-20,-8707,-20006,-2,0,-3,0,11
EUW1_6860065102',2,28,6,2,0,0,0,16,0,360,68,23747,26796,29495,6,69,22,0,0,2,0,2,383,88,33068,31542,32756,0,-23,-20,-9321,-16,-4746,-3261,2,0,-2,0,14
EUW1_6860023045',4,82,13,0,0,0,0,6,0,356,76,27434,28364,33677,5,49,16,1,0,0,0,0,358,82,29262,29735,35334,0,-2,-6,-1828,-3,-1371,-1657,-1,0,0,0,6
EUW1_6859841317',3,27,16,2,0,3,0,7,1,398,100,31819,34140,41059,6,74,4,0,0,0,0,6,356,104,23871,27818,23110,1,42,-4,7948,12,6322,17949,2,0,3,0,1
EUW1_6859801323',5,55,10,2,0,1,0,6,0,393,153,28781,33797,21162,4,24,6,0,0,0,0,4,366,56,22854,26953,17863,1,27,97,5927,4,6844,3299,2,0,1,0,2
EUW1_6859758518',5,94,8,0,0,0,0,13,1,338,95,25760,28136,31165,2,26,11,2,1,3,0,2,365,102,29259,31428,31802,0,-27,-7,-3499,-3,-3292,-637,-2,-1,-3,0,11
EUW1_6859712778',4,30,13,2,0,3,0,6,1,374,98,29900,29597,35484,1,62,5,0,0,1,0,9,327,69,24053,25890,27248,1,47,29,5847,8,3707,8236,2,0,2,0,-3
EUW1_6859677599',4,76,6,1,0,1,0,10,1,392,88,25126,30853,20338,5,41,6,0,0,1,0,3,411,88,25974,29855,17968,0,-19,0,-848,0,998,2370,1,0,0,0,7
EUW1_6858882828',3,71,7,0,0,0,0,8,0,358,94,25148,28823,28461,6,36,15,1,0,0,0,0,387,77,28585,30062,31401,0,-29,17,-3437,-8,-1239,-2940,-1,0,0,0,8
EUW1_6858826616',6,66,22,1,0,2,0,5,1,465,95,34409,34787,36575,2,15,7,1,0,1,0,8,322,78,22616,25677,25203,1,143,17,11793,15,9110,11372,0,0,1,0,-3
EUW1_6858777615',3,29,7,0,1,0,0,8,0,376,101,25178,30087,23440,3,71,10,1,0,1,0,0,403,117,29140,32979,25290,0,-27,-16,-3962,-3,-2892,-1850,-1,1,-1,0,8
EUW1_6876403513',5,22,10,0,0,1,0,6,0,333,74,26074,26687,33677,2,34,16,1,0,0,0,3,331,104,26854,30226,30611,0,2,-30,-780,-6,-3539,3066,-1,0,1,0,3
EUW1_6875019785',3,23,11,1,0,0,0,13,0,292,114,25910,27109,30451,4,25,18,0,0,2,0,2,341,74,30050,29435,40428,0,-49,40,-4140,-7,-2326,-9977,1,0,-2,0,11
EUW1_6874990451',4,34,16,0,0,3,0,4,1,369,81,30841,28879,37331,7,39,15,2,0,0,0,8,296,94,28510,28542,29954,0,73,-13,2331,1,337,7377,-2,0,3,0,-4
EUW1_6874023682',4,32,29,1,0,2,0,9,1,364,111,37920,35769,46685,2,22,10,0,0,1,0,9,359,92,26892,28250,28631,1,5,19,11028,19,7519,18054,1,0,1,0,0
EUW1_6873737701',2,22,8,0,0,1,0,8,1,319,66,26209,26056,28180,1,58,26,1,0,2,0,9,353,88,31293,31355,39901,0,-34,-22,-5084,-18,-5299,-11721,-1,0,-1,0,-1
EUW1_6873725917',5,39,11,0,0,0,0,7,0,294,59,24012,25947,26630,3,23,10,1,0,1,0,2,364,102,27247,28689,26001,0,-70,-43,-3235,1,-2742,629,-1,0,-1,0,5
EUW1_6873697799',3,39,16,1,0,0,0,4,1,381,92,30493,32262,30952,6,231,5,1,0,1,0,6,339,76,22773,27160,30475,1,42,16,7720,11,5102,477,0,0,-1,0,-2
EUW1_6873041829',6,30,20,1,0,1,0,11,0,337,71,30500,30660,37958,1,30,11,1,0,0,0,1,378,85,28944,29717,36323,0,-41,-14,1556,9,943,1635,0,0,1,0,10
EUW1_6872995833',3,67,17,1,0,1,0,12,0,376,86,29821,30758,40097,3,57,10,1,0,1,0,2,337,64,26995,27797,28392,1,39,22,2826,7,2961,11705,0,0,0,0,10
